0, 50, 0.147670, 0.2357934, 0.617161, 0.256420
0, 500, 0.149503, 0.38897405, 0.3825713, 0.2352995
0, 900, 0.146356, 0.216149942, 0.8457782, 0.16608405
1, 50, 0.203284, 0.4885519, 0.1113792, 0.521732
1, 500, 0.166575, 0.24510327, 0.7977763, 0.4374448
1, 900, 0.184960, 0.58509205, 0.13528855, 0.7528765
2, 50, 0.1184178, 0.4360830, 0.2572972, 0.428663
2, 500, 0.12515262, 0.34794366, 0.20766856, 0.3125676
2, 900, 0.18745858, 0.387332021, 0.33962488, 0.16809951
